,recipient,award_type,event_key,year
16392,frc1676,22,2012nj,2012
16393,frc1676,22,2012njf,2012
16394,frc1676,31,2012njf,2012
16395,frc1676,22,2012ny,2012
16396,frc1676,3,2012pa,2012
16397,frc1676,9,2013mrcmp,2013
16398,frc1676,1,2013njbrg,2013
16399,frc1676,22,2013njbrg,2013
16400,frc1676,2,2013njfla,2013
16401,frc1676,9,2013njfla,2013
16402,frc1676,9,2014mrcmp,2014
16403,frc1676,9,2014njbri,2014
16404,frc1676,22,2014njcli,2014
16405,frc1676,0,2014njfla,2014
16406,frc1676,18,2015hop,2015
16407,frc1676,18,2015mrcmp,2015
16408,frc1676,22,2015mrcmp,2015
16409,frc1676,0,2015njbri,2015
16410,frc1676,1,2015njbri,2015
16411,frc1676,18,2015njbri,2015
16412,frc1676,9,2015njfla,2015
16413,frc1676,18,2015onwa,2015
16414,frc1676,22,2015onwa,2015
16415,frc1676,4,2016mrcmp,2016
16416,frc1676,9,2016mrcmp,2016
16417,frc1676,9,2016new,2016
16418,frc1676,1,2016njbri,2016
16419,frc1676,9,2016njbri,2016
16420,frc1676,1,2016njfla,2016
16421,frc1676,18,2016njfla,2016
16422,frc1676,22,2016njfla,2016
16423,frc1676,0,2016ohcl,2016
16424,frc1676,1,2017cmpmo,2017
16425,frc1676,1,2017dal,2017
16426,frc1676,22,2017dal,2017
16427,frc1676,1,2017nhfoc,2017
16428,frc1676,0,2017njbri,2017
16429,frc1676,1,2017njmm,2017
16430,frc1676,9,2017njski,2017
16431,frc1676,18,2017vabla,2017
16432,frc1676,22,2017vabla,2017
16433,frc1676,18,2018ctwat,2018
16434,frc1676,22,2018ctwat,2018
16435,frc1676,18,2018mrcmp,2018
16436,frc1676,3,2018mrcmp,2018
16437,frc1676,4,2018mrcmp,2018
16438,frc1676,18,2018njbri,2018
16439,frc1676,21,2018njbri,2018
16440,frc1676,18,2018njski,2018
16441,frc1676,11,2018tes,2018
16442,frc1676,18,2018tes,2018
16443,frc1676,1,2019ctwat,2019
16444,frc1676,18,2019ctwat,2019
16445,frc1676,22,2019ctwat,2019
16446,frc1676,29,2019dar,2019
16447,frc1676,18,2019mrcmp,2019
16448,frc1676,4,2019mrcmp,2019
16449,frc1676,2,2019njbri,2019
16450,frc1676,22,2019njski,2019
16451,frc1676,4,2020mrcmp,2020
16452,frc1676,0,2020njfla,2020
16453,frc1677,14,2005mi,2005
16454,frc1677,2,2008mi,2008
16455,frc1677,1,2012migl,2012
16456,frc1677,30,2018migul,2018
16457,frc1678,15,2005sac,2005
16458,frc1678,1,2011sac,2011
16459,frc1678,17,2011sac,2011
16460,frc1678,1,2012sac,2012
16461,frc1678,16,2012sac,2012
16462,frc1678,1,2013cama,2013
16463,frc1678,29,2013cama,2013
16464,frc1678,1,2013cur,2013
16465,frc1678,1,2014casa,2014
16466,frc1678,21,2014casa,2014
16467,frc1678,1,2014casb,2014
16468,frc1678,20,2014casb,2014
16469,frc1678,16,2014casj,2014
16470,frc1678,2,2014casj,2014
16471,frc1678,1,2014cc,2014
16472,frc1678,65,2014cc,2014
16473,frc1678,2,2014cmp,2014
16474,frc1678,1,2014new,2014
16475,frc1678,11,2014new,2014
16476,frc1678,1,2015cama,2015
16477,frc1678,16,2015cama,2015
16478,frc1678,1,2015casa,2015
16479,frc1678,3,2015casa,2015
16480,frc1678,4,2015casa,2015
16481,frc1678,1,2015casj,2015
16482,frc1678,11,2015casj,2015
16483,frc1678,1,2015cmp,2015
16484,frc1678,1,2015new,2015
16485,frc1678,2,2016cacc,2016
16486,frc1678,1,2016cada,2016
16487,frc1678,21,2016cada,2016
16488,frc1678,3,2016cada,2016
16489,frc1678,1,2016cama,2016
16490,frc1678,17,2016cama,2016
16491,frc1678,1,2016casj,2016
16492,frc1678,21,2016casj,2016
16493,frc1678,1,2016cc,2016
16494,frc1678,17,2016cc,2016
16495,frc1678,1,2016hop,2016
16496,frc1678,1,2017cacc,2017
16497,frc1678,1,2017cada,2017
16498,frc1678,29,2017cada,2017
16499,frc1678,4,2017cada,2017
16500,frc1678,1,2017cama,2017
16501,frc1678,17,2017cama,2017
16502,frc1678,65,2017cc,2017
16503,frc1678,2,2017cmptx,2017
16504,frc1678,1,2017new,2017
16505,frc1678,1,2017nvlv,2017
16506,frc1678,29,2017nvlv,2017
16507,frc1678,2,2018cacc,2018
16508,frc1678,5,2018cacc,2018
16509,frc1678,0,2018cada,2018
16510,frc1678,1,2018cada,2018
16511,frc1678,1,2018cafr,2018
16512,frc1678,22,2018cafr,2018
16513,frc1678,2,2018cc,2018
16514,frc1678,16,2018mttd,2018
16515,frc1678,2,2018mttd,2018
16516,frc1678,1,2018new,2018
16517,frc1678,71,2018new,2018
16518,frc1678,1,2018utwv,2018
16519,frc1678,17,2018utwv,2018
16520,frc1678,1,2019caav,2019
16521,frc1678,21,2019caav,2019
16522,frc1678,1,2019cada,2019
16523,frc1678,16,2019cada,2019
16524,frc1678,4,2019cada,2019
16525,frc1678,1,2019caelk,2019
16526,frc1678,0,2019cafr,2019
16527,frc1678,1,2019cafr,2019
16528,frc1678,1,2019carv,2019
16529,frc1678,22,2019carv,2019
16530,frc1678,2,2019mttd,2019
16531,frc1678,5,2020cada,2020
16532,frc1678,1,2020caln,2020
16533,frc1678,11,2020caln,2020
16534,frc1678,0,2020mosl,2020
16535,frc1680,10,2005wat,2005
16536,frc1680,2,2006on,2006
16537,frc1680,1,2008wat,2008
16538,frc1683,2,2006ga,2006
16539,frc1683,1,2007la,2007
16540,frc1683,2,2008ga,2008
16541,frc1683,1,2010ga,2010
16542,frc1683,20,2010ga,2010
16543,frc1683,29,2011ga,2011
16544,frc1683,2,2013gadu,2013
16545,frc1683,1,2014gadu,2014
16546,frc1683,3,2014gadu,2014
16547,frc1683,30,2016gadal,2016
16548,frc1683,21,2017gacol,2017
16549,frc1683,0,2018gaalb,2018
16550,frc1683,18,2019gaalb,2019
16551,frc1683,2,2019gaalb,2019
16552,frc1683,9,2019gaalb,2019
16553,frc1683,9,2019gacmp,2019
16554,frc1683,20,2019gafor,2019
16555,frc1683,22,2019gagai,2019
16556,frc1683,22,2019tur,2019
16557,frc1683,4,2020gacmp,2020
16558,frc1683,22,2020gagai,2020
16559,frc1684,2,2011gg,2011
16560,frc1684,17,2012gg,2012
16561,frc1684,4,2012gl,2012
16562,frc1684,21,2013migbl,2013
16563,frc1684,17,2013miket,2013
16564,frc1684,2,2013miket,2013
16565,frc1684,29,2014miket,2014
16566,frc1684,13,2014milan,2014
16567,frc1684,21,2014mitvc,2014
16568,frc1684,4,2015cmp,2015
16569,frc1684,4,2015micmp,2015
16570,frc1684,1,2015milan,2015
16571,frc1684,21,2016mike2,2016
16572,frc1684,16,2016milan,2016
16573,frc1684,11,2017cars,2017
16574,frc1684,2,2017micmp2,2017
16575,frc1684,20,2017micmp2,2017
16576,frc1684,17,2017mike2,2017
16577,frc1684,2,2017mimar,2017
16578,frc1684,9,2017mimar,2017
16579,frc1684,16,2018cur,2018
16580,frc1684,1,2018glbbb,2018
16581,frc1684,23,2018glbbb,2018
16582,frc1684,21,2018micmp4,2018
16583,frc1684,20,2018mike2,2018
16584,frc1684,2,2018mikk,2018
16585,frc1684,1,2018mimar,2018
16586,frc1684,29,2018mimar,2018
16587,frc1684,2,2019glbbb,2019
16588,frc1684,2,2019micmp2,2019
16589,frc1684,0,2019mike2,2019
16590,frc1684,2,2019mike2,2019
16591,frc1684,1,2019mikk,2019
16592,frc1684,11,2019mikk,2019
16593,frc1684,71,2019mimar,2019
16594,frc1684,1,2019mitvc,2019
16595,frc1684,71,2019mitvc,2019
16596,frc1684,2,2019miwrc,2019
16597,frc1684,21,2019miwrc,2019
16598,frc1684,1,2020mike2,2020
16599,frc1684,9,2020mike2,2020
16600,frc1684,0,2020milan,2020
16601,frc1687,21,2014cthar,2014
16602,frc1688,13,2005nj,2005
16603,frc1688,2,2007li,2007
16604,frc1690,1,2005is,2005
16605,frc1690,19,2006is,2006
16606,frc1690,2,2007is,2007
16607,frc1690,26,2008cmp,2008
16608,frc1690,1,2008is,2008
16609,frc1690,17,2008is,2008
16610,frc1690,2,2009is,2009
16611,frc1690,29,2009is,2009
16612,frc1690,21,2010is,2010
16613,frc1690,1,2011is,2011
16614,frc1690,20,2011is,2011
16615,frc1690,1,2012is,2012
16616,frc1690,21,2012is,2012
16617,frc1690,16,2014ista,2014
16618,frc1690,2,2014ista,2014
16619,frc1690,2,2015gal,2015
16620,frc1690,1,2015mdcp,2015
16621,frc1690,21,2015mdcp,2015
16622,frc1690,2,2015nyli,2015
16623,frc1690,2,2016cmp,2016
16624,frc1690,1,2016ista,2016
16625,frc1690,16,2016ista,2016
16626,frc1690,1,2016tes,2016
16627,frc1690,16,2017carv,2017
16628,frc1690,2,2017carv,2017
16629,frc1690,16,2017iscmp,2017
16630,frc1690,21,2017isde1,2017
16631,frc1690,20,2017isde4,2017
16632,frc1690,2,2018iscmp,2018
16633,frc1690,29,2018iscmp,2018
16634,frc1690,2,2018isde1,2018
16635,frc1690,29,2018isde1,2018
16636,frc1690,17,2018isde3,2018
16637,frc1690,2,2019dar,2019
16638,frc1690,71,2019iscmp,2019
16639,frc1690,2,2019isde1,2019
16640,frc1690,71,2019isde1,2019
16641,frc1690,17,2019isde4,2019
16642,frc1690,1,2020isde2,2020
16643,frc1690,21,2020isde2,2020
16644,frc1691,2,2013abca,2013
16645,frc1692,15,2005ca,2005
16646,frc1693,2,2006sj,2006
16647,frc1695,13,2005co,2005
16648,frc1696,13,2007az,2007
16649,frc1696,3,2007az,2007
16650,frc1696,1,2010ut,2010
16651,frc1696,17,2010ut,2010
16652,frc1696,2,2011ut,2011
16653,frc1696,12,2012was,2012
16654,frc1699,18,2010ct,2010
16655,frc1699,1,2011md,2011
16656,frc1699,22,2012ct,2012
16657,frc1699,18,2012va,2012
16658,frc1699,1,2014ctgro,2014
16659,frc1699,18,2015cthar,2015
16660,frc1699,29,2016cthar,2016
16661,frc1699,11,2016marea,2016
16662,frc1699,2,2016marea,2016
16663,frc1699,27,2018nhdur,2018
16664,frc1700,10,2005sj,2005
16665,frc1700,30,2006cmp,2006
16666,frc1700,22,2006or,2006
16667,frc1700,22,2006sj,2006
16668,frc1700,9,2006sj,2006
16669,frc1700,30,2007sj,2007
16670,frc1700,13,2008sj,2008
16671,frc1700,20,2009sj,2009
16672,frc1700,22,2013orpo,2013
16673,frc1700,30,2014utwv,2014
16674,frc1700,9,2015azch,2015
16675,frc1700,9,2016okok,2016
16676,frc1700,27,2018arli,2018
16677,frc1700,2,2019utwv,2019
16678,frc1700,68,2019utwv,2019
16679,frc1701,14,2005dt,2005
16680,frc1701,18,2005dt,2005
16681,frc1701,27,2009dt1,2009
16682,frc1701,27,2009gl,2009
16683,frc1701,17,2013midet,2013
16684,frc1701,2,2013midet,2013
16685,frc1701,16,2014mibed,2014
16686,frc1701,21,2014miliv,2014
16687,frc1701,17,2014misou,2014
16688,frc1701,27,2015micen,2015
16689,frc1701,9,2015misou,2015
16690,frc1701,2,2016inwla,2016
16691,frc1701,1,2016micen,2016
16692,frc1701,13,2016micen,2016
16693,frc1701,2,2017mimar,2017
16694,frc1701,21,2017misou,2017
16695,frc1701,20,2017miwat,2017
16696,frc1701,20,2018micmp1,2018
16697,frc1701,2,2018mimil,2018
16698,frc1701,22,2018mimil,2018
16699,frc1701,29,2018misou,2018
16700,frc1701,71,2019mial2,2019
16701,frc1701,71,2019micen,2019
16702,frc1702,13,2007ca,2007
16703,frc1706,15,2005mo,2005
16704,frc1706,13,2007mo,2007
16705,frc1706,1,2009mo,2009
16706,frc1706,29,2010mo,2010
16707,frc1706,2,2011mo,2011
16708,frc1706,20,2011mo,2011
16709,frc1706,21,2012ohc,2012
16710,frc1706,2,2013mosl,2013
16711,frc1706,21,2013mosl,2013
16712,frc1706,21,2014mosl,2014
16713,frc1706,29,2015mosl,2015
16714,frc1706,30,2016alhu,2016
16715,frc1706,16,2017alhu,2017
16716,frc1706,1,2017mosl,2017
16717,frc1706,29,2017mosl,2017
16718,frc1706,2,2018hop,2018
16719,frc1706,2,2018ilch,2018
16720,frc1706,29,2018ilch,2018
16721,frc1706,2,2018mosl,2018
16722,frc1706,68,2018mosl,2018
16723,frc1706,9,2019tnkn,2019
16724,frc1708,1,2005pit,2005
16725,frc1708,10,2005pit,2005
16726,frc1708,14,2005pit,2005
16727,frc1708,11,2010pit,2010
16728,frc1708,2,2011dc,2011
16729,frc1708,1,2013mdba,2013
16730,frc1708,17,2013papi,2013
16731,frc1708,29,2014papi,2014
16732,frc1708,2,2015papi,2015
16733,frc1708,27,2016paca,2016
16734,frc1708,4,2016paca,2016
16735,frc1708,13,2017paca,2017
16736,frc1710,13,2006wi,2006
16737,frc1710,1,2007il,2007
16738,frc1710,18,2007il,2007
16739,frc1710,22,2007il,2007
16740,frc1710,31,2007il,2007
16741,frc1710,18,2008co,2008
16742,frc1710,30,2008co,2008
16743,frc1710,30,2008kc,2008
16744,frc1710,31,2008kc,2008
16745,frc1710,32,2008kc,2008
16746,frc1710,0,2009kc,2009
16747,frc1710,18,2009kc,2009
16748,frc1710,3,2009kc,2009
16749,frc1710,23,2010ok,2010
16750,frc1710,27,2010ok,2010
16751,frc1710,30,2010ok,2010
16752,frc1710,18,2011cmp,2011
16753,frc1710,18,2011kc,2011
16754,frc1710,23,2011kc,2011
16755,frc1710,9,2011kc,2011
16756,frc1710,0,2012il,2012
16757,frc1710,0,2013mokc,2013
16758,frc1710,18,2013mokc,2013
16759,frc1710,4,2013mokc,2013
16760,frc1710,18,2014new,2014
16761,frc1710,9,2014new,2014
16762,frc1710,0,2014okok,2014
16763,frc1710,30,2014okok,2014
16764,frc1710,18,2015cars,2015
16765,frc1710,0,2015mokc,2015
16766,frc1710,1,2015mokc,2015
16767,frc1710,18,2016new,2016
16768,frc1710,30,2016new,2016
16769,frc1710,0,2016tnkn,2016
16770,frc1710,3,2016tnkn,2016
16771,frc1710,4,2016tnkn,2016
16772,frc1710,1,2017mnmi2,2017
16773,frc1710,13,2017mnmi2,2017
16774,frc1710,18,2017mnmi2,2017
16775,frc1710,2,2017mokc,2017
16776,frc1710,3,2017mokc,2017
16777,frc1710,9,2017mokc,2017
16778,frc1710,18,2018iacf,2018
16779,frc1710,29,2018iacf,2018
16780,frc1710,0,2018mokc2,2018
16781,frc1710,1,2018mokc2,2018
16782,frc1710,11,2019wimi,2019
16783,frc1710,22,2020mokc,2020
16784,frc1710,3,2020mokc,2020
16785,frc1710,4,2020mokc,2020
16786,frc1711,27,2008mi,2008
16787,frc1711,27,2009grl,2009
16788,frc1711,27,2009gt,2009
16789,frc1711,27,2010gl,2010
16790,frc1711,27,2010gt,2010
16791,frc1711,30,2010mi,2010
16792,frc1711,27,2011gt,2011
16793,frc1711,30,2011mi,2011
16794,frc1711,0,2012gg,2012
16795,frc1711,2,2012gt,2012
16796,frc1711,22,2012gt,2012
16797,frc1711,27,2013misjo,2013
16798,frc1711,9,2013mitvc,2013
16799,frc1711,27,2014micmp,2014
16800,frc1711,20,2014miesc,2014
16801,frc1711,0,2014mitvc,2014
16802,frc1711,22,2014mitvc,2014
16803,frc1711,1,2015cars,2015
16804,frc1711,1,2015micmp,2015
16805,frc1711,9,2015miket,2015
16806,frc1711,1,2015mitvc,2015
16807,frc1711,30,2015mitvc,2015
16808,frc1711,27,2016miesc,2016
16809,frc1711,0,2016mitvc,2016
16810,frc1711,27,2017migay,2017
16811,frc1711,17,2017mitvc,2017
16812,frc1711,2,2017mitvc,2017
16813,frc1711,30,2018micmp3,2018
16814,frc1711,2,2018migay,2018
16815,frc1711,9,2018migay,2018
16816,frc1711,18,2018mitvc,2018
16817,frc1711,2,2018mitvc,2018
16818,frc1711,22,2019mimus,2019
16819,frc1711,16,2019mitvc,2019
16820,frc1711,2,2019mitvc,2019
16821,frc1711,17,2020mitvc,2020
16822,frc1712,10,2006pa,2006
16823,frc1712,14,2006pa,2006
16824,frc1712,16,2007pa,2007
16825,frc1712,11,2008pa,2008
16826,frc1712,3,2009dc,2009
16827,frc1712,4,2010cmp,2010
16828,frc1712,22,2010dc,2010
16829,frc1712,22,2010pa,2010
16830,frc1712,11,2015padre,2015
16831,frc1712,16,2015paphi,2015
16832,frc1712,2,2015paphi,2015
16833,frc1712,22,2016mrcmp,2016
16834,frc1712,30,2016paphi,2016
16835,frc1712,18,2017pawch,2017
16836,frc1712,9,2017pawch,2017
16837,frc1712,29,2018mrcmp,2018
16838,frc1712,2,2018pawch,2018
16839,frc1712,29,2018pawch,2018
16840,frc1712,29,2019mrcmp,2019
16841,frc1712,71,2019pawch,2019
16842,frc1713,10,2006roc,2006
16843,frc1713,1,2007roc,2007
16844,frc1713,3,2009roc,2009
16845,frc1714,15,2006cmp,2006
16846,frc1714,10,2006oh,2006
16847,frc1714,10,2006wi,2006
16848,frc1714,14,2006wi,2006
16849,frc1714,22,2007oh,2007
16850,frc1714,9,2007oh,2007
16851,frc1714,17,2007wi,2007
16852,frc1714,18,2007wi,2007
16853,frc1714,22,2007wi,2007
16854,frc1714,31,2007wi,2007
16855,frc1714,0,2008wi,2008
16856,frc1714,1,2009mn,2009
16857,frc1714,29,2009mn,2009
16858,frc1714,0,2009wi,2009
16859,frc1714,22,2010cmp,2010
16860,frc1714,1,2010mn,2010
16861,frc1714,12,2010mn,2010
16862,frc1714,18,2010mn,2010
16863,frc1714,21,2010mn,2010
16864,frc1714,23,2010wi,2010
16865,frc1714,9,2010wi,2010
16866,frc1714,22,2011mn,2011
16867,frc1714,0,2011wi,2011
16868,frc1714,23,2011wi,2011
16869,frc1714,1,2012dmn,2012
16870,frc1714,3,2012dmn,2012
16871,frc1714,4,2012dmn,2012
16872,frc1714,9,2012dmn,2012
16873,frc1714,2,2012gal,2012
16874,frc1714,16,2012wi,2012
16875,frc1714,9,2013mndu,2013
16876,frc1714,18,2013wimi,2013
16877,frc1714,21,2013wimi,2013
16878,frc1714,22,2014cur,2014
16879,frc1714,18,2014mndu,2014
16880,frc1714,22,2014mndu,2014
16881,frc1714,9,2014mndu,2014
16882,frc1714,0,2014wimi,2014
16883,frc1714,22,2014wimi,2014
16884,frc1714,0,2015mndu,2015
16885,frc1714,20,2015mndu,2015
16886,frc1714,20,2015wimi,2015
16887,frc1714,22,2015wimi,2015
16888,frc1714,4,2016mndu,2016
16889,frc1714,13,2017mndu,2017
16890,frc1714,16,2017wimi,2017
16891,frc1714,18,2018wimi,2018
16892,frc1714,3,2018wimi,2018
16893,frc1716,32,2006wi,2006
16894,frc1716,32,2007wi,2007
16895,frc1716,32,2008wi,2008
16896,frc1716,32,2009cmp,2009
16897,frc1716,13,2012wi,2012
16898,frc1716,20,2017wimi,2017
16899,frc1717,15,2006az,2006
16900,frc1717,10,2006ca,2006
16901,frc1717,2,2007sdc,2007
16902,frc1717,27,2007sdc,2007
16903,frc1717,1,2008ca,2008
16904,frc1717,26,2008ca,2008
16905,frc1717,2,2008gal,2008
16906,frc1717,1,2008sdc,2008
16907,frc1717,26,2008sdc,2008
16908,frc1717,16,2009ca,2009
16909,frc1717,2,2009ca,2009
16910,frc1717,17,2009cmp,2009
16911,frc1717,2,2009gal,2009
16912,frc1717,1,2009sac,2009
16913,frc1717,17,2009sac,2009
16914,frc1717,1,2010ca,2010
16915,frc1717,9,2010ca,2010
16916,frc1717,17,2010cmp,2010
16917,frc1717,17,2010sdc,2010
16918,frc1717,2,2010sdc,2010
16919,frc1717,2,2011ca,2011
16920,frc1717,21,2011ca,2011
16921,frc1717,17,2011sdc,2011
16922,frc1717,1,2012ca,2012
16923,frc1717,1,2012caf,2012
16924,frc1717,29,2012caf,2012
16925,frc1717,20,2012cmp,2012
16926,frc1717,1,2013calb,2013
16927,frc1717,29,2013cmp,2013
16928,frc1717,1,2013nvlv,2013
16929,frc1717,16,2013nvlv,2013
16930,frc1717,1,2014calb,2014
16931,frc1717,21,2014calb,2014
16932,frc1717,16,2014gal,2014
16933,frc1717,16,2014nvlv,2014
16934,frc1717,2,2014nvlv,2014
16935,frc1717,29,2015carv,2015
16936,frc1717,1,2015cave,2015
16937,frc1717,29,2015cave,2015
16938,frc1718,10,2006gl,2006
16939,frc1718,13,2007dt,2007
16940,frc1718,13,2008dt,2008
16941,frc1718,20,2009gg,2009
16942,frc1718,9,2009mi,2009
16943,frc1718,22,2010dt1,2010
16944,frc1718,22,2010gl,2010
16945,frc1718,0,2010mi,2010
16946,frc1718,12,2010mi,2010
16947,frc1718,2,2010mi,2010
16948,frc1718,31,2010mi,2010
16949,frc1718,2,2010new,2010
16950,frc1718,22,2011gl,2011
16951,frc1718,0,2011mi,2011
16952,frc1718,2,2011oc,2011
16953,frc1718,29,2011oc,2011
16954,frc1718,9,2012gl,2012
16955,frc1718,0,2012mi,2012
16956,frc1718,31,2012mi,2012
16957,frc1718,9,2012oc,2012
16958,frc1718,11,2013micmp,2013
16959,frc1718,4,2013micmp,2013
16960,frc1718,0,2013migbl,2013
16961,frc1718,1,2013migbl,2013
16962,frc1718,1,2013miwfd,2013
16963,frc1718,22,2013miwfd,2013
16964,frc1718,2,2014cur,2014
16965,frc1718,0,2014micen,2014
16966,frc1718,11,2014micmp,2014
16967,frc1718,2,2014micmp,2014
16968,frc1718,1,2014miwat,2014
16969,frc1718,16,2014miwat,2014
16970,frc1718,2,2015carv,2015
16971,frc1718,4,2015micmp,2015
16972,frc1718,9,2015micmp,2015
16973,frc1718,9,2015miwat,2015
16974,frc1718,0,2015miwmi,2015
16975,frc1718,1,2016micmp,2016
16976,frc1718,22,2016micmp,2016
16977,frc1718,0,2016mitry,2016
16978,frc1718,1,2016mitry,2016
16979,frc1718,22,2016miwat,2016
16980,frc1718,11,2017micmp1,2017
16981,frc1718,0,2017micmp,2017
16982,frc1718,9,2017mitry,2017
16983,frc1718,0,2017miwat,2017
16984,frc1718,71,2018marc,2018
16985,frc1718,2,2018micmp2,2018
16986,frc1718,4,2018micmp,2018
16987,frc1718,21,2018migib,2018
16988,frc1718,2,2018mimar,2018
16989,frc1718,9,2018mimar,2018
16990,frc1718,4,2019cmpmi,2019
16991,frc1718,3,2019marcm,2019
16992,frc1718,0,2019micmp,2019
16993,frc1718,4,2019micmp,2019
16994,frc1718,1,2019migib,2019
16995,frc1718,22,2019migib,2019
16996,frc1718,0,2019mitry,2019
16997,frc1718,1,2019mitry,2019
16998,frc1718,4,2020micmp,2020
16999,frc1718,0,2020mimar,2020
17000,frc1718,0,2020mimcc,2020
17001,frc1718,1,2020mimcc,2020
17002,frc1719,10,2006md,2006
17003,frc1719,15,2006pa,2006
17004,frc1719,27,2007md,2007
17005,frc1719,20,2010md,2010
17006,frc1719,27,2012md,2012
17007,frc1719,11,2013mdba,2013
17008,frc1719,4,2016chcmp,2016
17009,frc1719,20,2016mdblr,2016
17010,frc1719,27,2016vahay,2016
17011,frc1719,20,2017mdbet,2017
17012,frc1719,13,2018mdoxo,2018
17013,frc1719,16,2019mdowi,2019
17014,frc1719,20,2019vahay,2019
17015,frc1720,14,2006in,2006
17016,frc1720,32,2007in,2007
17017,frc1720,32,2009in,2009
17018,frc1720,23,2010in,2010
17019,frc1720,20,2015incmp,2015
17020,frc1720,21,2015inkok,2015
17021,frc1720,29,2016incmp,2016
17022,frc1720,13,2016inpmh,2016
17023,frc1720,1,2016inwch,2016
17024,frc1720,13,2016inwch,2016
17025,frc1720,2,2017incmp,2017
17026,frc1720,29,2017incmp,2017
17027,frc1720,21,2017inmis,2017
17028,frc1720,2,2017inpmh,2017
17029,frc1720,29,2017inpmh,2017
17030,frc1720,16,2018incmp,2018
17031,frc1720,2,2018incmp,2018
17032,frc1720,16,2018inwla,2018
17033,frc1720,2,2018tes,2018
17034,frc1720,2,2019incmp,2019
17035,frc1720,3,2019incmp,2019
17036,frc1720,71,2019incmp,2019
17037,frc1720,2,2019inwla,2019
17038,frc1720,1,2020inblo,2020
17039,frc1720,21,2020inblo,2020
17040,frc1721,15,2006nh,2006
17041,frc1721,16,2016nhdur,2016
17042,frc1721,2,2017marea,2017
17043,frc1721,20,2017marea,2017
17044,frc1721,13,2017necmp,2017
17045,frc1721,29,2017nhbed,2017
17046,frc1721,0,2019mabos,2019
17047,frc1721,20,2019necmp,2019
17048,frc1721,20,2019nhgrs,2019
17049,frc1723,10,2006mo,2006
17050,frc1723,18,2007mo,2007
17051,frc1723,18,2009mo,2009
17052,frc1723,27,2009mo,2009
17053,frc1723,30,2011mo,2011
17054,frc1723,1,2014mokc,2014
17055,frc1723,2,2015code,2015
17056,frc1723,21,2015code,2015
17057,frc1723,1,2015mokc,2015
17058,frc1723,2,2016iacf,2016
17059,frc1723,68,2016iacf,2016
17060,frc1723,17,2018mokc2,2018
17061,frc1723,1,2018mokc,2018
17062,frc1723,1,2018new,2018
17063,frc1723,30,2019mokc,2019
17064,frc1723,4,2019mokc,2019
17065,frc1723,2,2020arli,2020
17066,frc1724,2,2008nv,2008
17067,frc1726,1,2006sac,2006
17068,frc1726,14,2006sac,2006
17069,frc1726,15,2006sac,2006
17070,frc1726,13,2007az,2007
17071,frc1726,18,2007az,2007
17072,frc1726,2,2007az,2007
17073,frc1726,32,2007az,2007
17074,frc1726,32,2008az,2008
17075,frc1726,29,2008ca,2008
17076,frc1726,1,2009az,2009
17077,frc1726,17,2009az,2009
17078,frc1726,32,2009az,2009
17079,frc1726,26,2009ca,2009
17080,frc1726,18,2010az,2010
17081,frc1726,23,2010nv,2010
17082,frc1726,20,2011az,2011
17083,frc1726,1,2013azch,2013
17084,frc1726,16,2013azch,2013
17085,frc1726,18,2013azch,2013
17086,frc1726,2,2014azch,2014
17087,frc1726,11,2015azpx,2015
17088,frc1726,2,2015azpx,2015
17089,frc1726,16,2015txsa,2015
17090,frc1726,13,2016nyny,2016
17091,frc1726,21,2017azpx,2017
17092,frc1726,17,2018azpx,2018
17093,frc1726,20,2018capo,2018
17094,frc1726,2,2019code,2019
17095,frc1726,68,2019code,2019
17096,frc1726,2,2019tur,2019
17097,frc1727,14,2006md,2006
17098,frc1727,10,2006pit,2006
17099,frc1727,31,2006pit,2006
17100,frc1727,0,2007md,2007
17101,frc1727,18,2007md,2007
17102,frc1727,22,2007nj,2007
17103,frc1727,11,2008md,2008
17104,frc1727,31,2008pa,2008
17105,frc1727,30,2009dc,2009
17106,frc1727,13,2009md,2009
17107,frc1727,1,2010dc,2010
17108,frc1727,17,2010dc,2010
17109,frc1727,9,2010md,2010
17110,frc1727,30,2011dc,2011
17111,frc1727,30,2011md,2011
17112,frc1727,1,2018mdedg,2018
17113,frc1727,20,2018mdedg,2018
17114,frc1727,17,2019mdbet,2019
17115,frc1727,2,2019mdbet,2019
17116,frc1727,16,2019mdoxo,2019
17117,frc1729,13,2009nh,2009
17118,frc1729,2,2016mawor,2016
17119,frc1729,30,2016mawor,2016
17120,frc1729,30,2018rismi,2018
17121,frc1729,18,2019melew,2019
17122,frc1729,30,2019melew,2019
